Eating disorders (%),Income group,average_learning_Adjusted_of_school,Continent,GDP_per_capita
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,3309.844
Low,1,4.957541966666667,1,233.433
Low,1,4.957541966666667,1,233.755
Low,1,4.957541966666667,1,254.259
Low,1,4.957541966666667,1,294.396
Low,1,4.957541966666667,1,320.674
Low,1,4.957541966666667,1,381.502
Low,1,4.957541966666667,1,447.746
Low,1,4.957541966666667,1,511.374
Low,1,4.957541966666667,1,631.49
Low,1,4.957541966666667,1,714.7
Low,1,4.957541966666667,1,784.611
Low,1,4.957541966666667,1,754.402
Low,1,4.957541966666667,1,746.922
Low,1,4.957541966666667,1,705.597
Low,1,4.957541966666667,1,617.126
Low,1,4.957541966666667,1,635.789
Low,3,8.52672295,2,675.736
Low,3,8.52672295,2,408.022
Low,3,8.52672295,2,259.75
Low,3,8.52672295,2,452.623
Low,3,8.52672295,2,736.028
Low,3,8.52672295,2,903.989
Low,3,8.52672295,2,1009.967
Low,3,8.52672295,2,717.381
Low,3,8.52672295,2,818.32
Low,3,8.52672295,2,1032.264
Low,3,8.52672295,2,1127.64
Low,3,8.52672295,2,1283.573
Low,3,8.52672295,2,1425.125
Low,3,8.52672295,2,1846.119
Low,3,8.52672295,2,2373.58
Low,3,8.52672295,2,2673.773
Low,3,8.52672295,2,2972.745
Low,3,8.52672295,2,3595.053
Low,3,8.52672295,2,4370.562
Low,3,8.52672295,2,4114.09
Low,3,8.52672295,2,4097.833
Low,3,8.52672295,2,4439.89
Low,3,8.52672295,2,4248.909
Low,3,8.52672295,2,4415.6
Low,3,8.52672295,2,4584.919
Low,3,8.52672295,2,3953.611
Low,3,8.52672295,2,4124.405
Low,3,8.52672295,2,4525.887
High,2,7.0454454,0,2473.512
High,2,7.0454454,0,1819.984
High,2,7.0454454,0,1873.422
High,2,7.0454454,0,1894.946
High,2,7.0454454,0,1542.974
High,2,7.0454454,0,1499.143
High,2,7.0454454,0,1643.265
High,2,7.0454454,0,1658.732
High,2,7.0454454,0,1633.09
High,2,7.0454454,0,1630.071
High,2,7.0454454,0,1794.695
High,2,7.0454454,0,1768.577
High,2,7.0454454,0,1806.86
High,2,7.0454454,0,2128.386
High,2,7.0454454,0,2636.479
High,2,7.0454454,0,3141.027
High,2,7.0454454,0,3508.959
High,2,7.0454454,0,3986.564
High,2,7.0454454,0,4943.502
High,2,7.0454454,0,3890.524
High,2,7.0454454,0,4480.719
High,2,7.0454454,0,5447.6
High,2,7.0454454,0,5575.653
High,2,7.0454454,0,5477.055
High,2,7.0454454,0,5466.329
High,2,7.0454454,0,4153.322
High,2,7.0454454,0,3918.941
High,2,7.0454454,0,4014.707
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,3309.844
High,0,7.8559139,2,49030.229
High,0,7.8559139,2,51957.313
High,0,7.8559139,2,45713.97
High,0,7.8559139,2,45630.195
High,0,7.8559139,2,46299.282
High,0,7.8559139,2,38877.485
High,0,7.8559139,2,39595.317
High,0,7.8559139,2,40017.741
Low,2,4.193318466666667,0,1062.788
Low,2,4.193318466666667,0,996.472
Low,2,4.193318466666667,0,743.754
Low,2,4.193318466666667,0,522.991
Low,2,4.193318466666667,0,368.84
Low,2,4.193318466666667,0,445.424
Low,2,4.193318466666667,0,555.75
Low,2,4.193318466666667,0,631.28
Low,2,4.193318466666667,0,517.868
Low,2,4.193318466666667,0,474.186
Low,2,4.193318466666667,0,681.129
Low,2,4.193318466666667,0,645.145
Low,2,4.193318466666667,0,872.658
Low,2,4.193318466666667,0,982.806
Low,2,4.193318466666667,0,1254.696
Low,2,4.193318466666667,0,1900.724
Low,2,4.193318466666667,0,2597.964
Low,2,4.193318466666667,0,3121.349
Low,2,4.193318466666667,0,4081.718
Low,2,4.193318466666667,0,3123.699
Low,2,4.193318466666667,0,3586.664
Low,2,4.193318466666667,0,4608.155
Low,2,4.193318466666667,0,5083.827
Low,2,4.193318466666667,0,5228.511
Low,2,4.193318466666667,0,5371.217
Low,2,4.193318466666667,0,4130.93
Low,2,4.193318466666667,0,3468.518
Low,2,4.193318466666667,0,4039.3
High,0,8.268953,3,7623.434
High,0,8.268953,3,7927.588
High,0,8.268953,3,8084.427
High,0,8.268953,3,8474.038
High,0,8.268953,3,9097.243
High,0,8.268953,3,8675.237
High,0,8.268953,3,9266.473
High,0,8.268953,3,9678.32
High,0,8.268953,3,10074.75
High,0,8.268953,3,10349.52
High,0,8.268953,3,10931.312
High,0,8.268953,3,10411.422
High,0,8.268953,3,10485.776
High,0,8.268953,3,10921.845
High,0,8.268953,3,11613.334
High,0,8.268953,3,12785.872
High,0,8.268953,3,14317.674
High,0,8.268953,3,16060.877
High,0,8.268953,3,16574.257
High,0,8.268953,3,14688.677
High,0,8.268953,3,13574.44
High,0,8.268953,3,13295.364
High,0,8.268953,3,13825.317
High,0,8.268953,3,13414.902
High,0,8.268953,3,13980.61
High,0,8.268953,3,14728.706
High,0,8.268953,3,15588.535
High,0,8.268953,3,15686.747
High,3,8.564665,5,4857.796
High,3,8.564665,5,6429.454
High,3,8.564665,5,7653.711
High,3,8.564665,5,7796.24
High,3,8.564665,5,8378.735
High,3,8.564665,5,8295.123
High,3,8.564665,5,8645.455
High,3,8.564665,5,9196.516
High,3,8.564665,5,9283.175
High,3,8.564665,5,8709.072
High,3,8.564665,5,8638.543
High,3,8.564665,5,8085.356
High,3,8.564665,5,2997.621
High,3,8.564665,5,3761.088
High,3,8.564665,5,4314.098
High,3,8.564665,5,5163.55
High,3,8.564665,5,5976.082
High,3,8.564665,5,7315.726
High,3,8.564665,5,9146.79
High,3,8.564665,5,8337.811
High,3,8.564665,5,10412.974
High,3,8.564665,5,12787.806
High,3,8.564665,5,13889.792
High,3,8.564665,5,14488.829
High,3,8.564665,5,13208.831
High,3,8.564665,5,14895.316
High,3,8.564665,5,12772.868
High,3,8.564665,5,14618.327
Low,3,7.975010333333333,2,3309.844
Low,3,7.975010333333333,2,3309.844
Low,3,7.975010333333333,2,31.321
Low,3,7.975010333333333,2,247.884
Low,3,7.975010333333333,2,196.98
Low,3,7.975010333333333,2,399.576
Low,3,7.975010333333333,2,503.774
Low,3,7.975010333333333,2,521.869
Low,3,7.975010333333333,2,608.415
Low,3,7.975010333333333,2,597.241
Low,3,7.975010333333333,2,620.638
Low,3,7.975010333333333,2,692.287
Low,3,7.975010333333333,2,779.122
Low,3,7.975010333333333,2,923.387
Low,3,7.975010333333333,2,1180.399
Low,3,7.975010333333333,2,1628.063
Low,3,7.975010333333333,2,2128.151
Low,3,7.975010333333333,2,3079.031
Low,3,7.975010333333333,2,3913.436
Low,3,7.975010333333333,2,2911.763
Low,3,7.975010333333333,2,3121.778
Low,3,7.975010333333333,2,3417.172
Low,3,7.975010333333333,2,3575.529
Low,3,7.975010333333333,2,3732.035
Low,3,7.975010333333333,2,3889.004
Low,3,7.975010333333333,2,3529.026
Low,3,7.975010333333333,2,3524.0
Low,3,7.975010333333333,2,3868.906
High,0,11.3095125,4,18875.216
High,0,11.3095125,4,18670.239
High,0,11.3095125,4,18117.464
High,0,11.3095125,4,17456.131
High,0,11.3095125,4,19748.718
High,0,11.3095125,4,20920.344
High,0,11.3095125,4,23168.871
High,0,11.3095125,4,23037.392
High,0,11.3095125,4,20388.811
High,0,11.3095125,4,21762.294
High,0,11.3095125,4,20895.367
High,0,11.3095125,4,19486.698
High,0,11.3095125,4,21692.196
High,0,11.3095125,4,27288.855
High,0,11.3095125,4,32852.825
High,0,11.3095125,4,36232.385
High,0,11.3095125,4,37948.951
High,0,11.3095125,4,45180.943
High,0,11.3095125,4,49194.235
High,0,11.3095125,4,45770.392
High,0,11.3095125,4,56577.949
High,0,11.3095125,4,67270.22
High,0,11.3095125,4,68449.591
High,0,11.3095125,4,65200.823
High,0,11.3095125,4,61616.044
High,0,11.3095125,4,51412.407
High,0,11.3095125,4,51815.345
High,0,11.3095125,4,55804.163
High,0,11.17420425,2,21827.44
High,0,11.17420425,2,22621.881
High,0,11.17420425,2,25068.398
High,0,11.17420425,2,24152.659
High,0,11.17420425,2,25725.557
High,0,11.17420425,2,30350.529
High,0,11.17420425,2,29820.596
High,0,11.17420425,2,26737.482
High,0,11.17420425,2,27399.085
High,0,11.17420425,2,27210.471
High,0,11.17420425,2,24636.471
High,0,11.17420425,2,24558.922
High,0,11.17420425,2,26508.32
High,0,11.17420425,2,32298.607
High,0,11.17420425,2,36883.892
High,0,11.17420425,2,38450.609
High,0,11.17420425,2,40674.883
High,0,11.17420425,2,46922.558
High,0,11.17420425,2,51914.013
High,0,11.17420425,2,48111.662
High,0,11.17420425,2,46955.173
High,0,11.17420425,2,51452.276
High,0,11.17420425,2,48616.903
High,0,11.17420425,2,50747.384
High,0,11.17420425,2,51814.424
High,0,11.17420425,2,44267.809
High,0,11.17420425,2,45278.829
High,0,11.17420425,2,47320.537
Low,3,8.3209925,2,3309.844
Low,3,8.3209925,2,3309.844
Low,3,8.3209925,2,159.971
Low,3,8.3209925,2,174.875
Low,3,8.3209925,2,297.162
Low,3,8.3209925,2,316.227
Low,3,8.3209925,2,411.14
Low,3,8.3209925,2,553.468
Low,3,8.3209925,2,543.344
Low,3,8.3209925,2,576.005
Low,3,8.3209925,2,656.386
Low,3,8.3209925,2,674.783
Low,3,8.3209925,2,760.812
Low,3,8.3209925,2,879.863
Low,3,8.3209925,2,1039.818
Low,3,8.3209925,2,1571.292
Low,3,8.3209925,2,2458.421
Low,3,8.3209925,2,3818.274
Low,3,8.3209925,2,5578.556
Low,3,8.3209925,2,4963.769
High,3,8.3209925,2,5880.806
High,3,8.3209925,2,7242.806
High,3,8.3209925,2,7545.873
High,3,8.3209925,2,7926.094
High,3,8.3209925,2,7939.169
High,3,8.3209925,2,5300.136
High,3,8.3209925,2,3897.707
High,3,8.3209925,2,4217.653
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,7.8559139,3,3309.844
High,0,9.20713125,1,10179.632
High,0,9.20713125,1,10252.365
High,0,9.20713125,1,10536.823
High,0,9.20713125,1,11290.27
High,0,9.20713125,1,11777.073
High,0,9.20713125,1,12143.091
High,0,9.20713125,1,12298.65
High,0,9.20713125,1,12422.116
High,0,9.20713125,1,11565.971
High,0,9.20713125,1,12210.221
High,0,9.20713125,1,14214.58
High,0,9.20713125,1,13894.343
High,0,9.20713125,1,13501.551
High,0,9.20713125,1,14486.061
High,0,9.20713125,1,15963.978
High,0,9.20713125,1,17966.224
High,0,9.20713125,1,19267.567
High,0,9.20713125,1,20908.338
High,0,9.20713125,1,23236.055
High,0,9.20713125,1,19465.292
High,0,9.20713125,1,20827.719
High,0,9.20713125,1,24080.43
High,0,9.20713125,1,25434.451
High,0,9.20713125,1,25965.311
High,0,9.20713125,1,25398.315
High,0,9.20713125,1,22659.374
High,0,9.20713125,1,22641.276
High,0,9.20713125,1,23631.585
Low,2,6.1624118999999995,1,398.05
Low,2,6.1624118999999995,1,402.354
Low,2,6.1624118999999995,1,400.912
Low,2,6.1624118999999995,1,395.867
Low,2,6.1624118999999995,1,411.91
Low,2,6.1624118999999995,1,450.133
Low,2,6.1624118999999995,1,471.268
Low,2,6.1624118999999995,1,479.354
Low,2,6.1624118999999995,1,488.077
Low,2,6.1624118999999995,1,491.461
Low,2,6.1624118999999995,1,497.807
Low,2,6.1624118999999995,1,497.045
Low,2,6.1624118999999995,1,499.906
Low,2,6.1624118999999995,1,533.545
Low,2,6.1624118999999995,1,569.732
Low,2,6.1624118999999995,1,594.253
Low,2,6.1624118999999995,1,610.469
Low,2,6.1624118999999995,1,668.54
Low,2,6.1624118999999995,1,760.65
Low,2,6.1624118999999995,1,841.252
Low,2,6.1624118999999995,1,935.755
Low,2,6.1624118999999995,1,1032.313
Low,2,6.1624118999999995,1,1057.884
Low,2,6.1624118999999995,1,1176.16
Low,2,6.1624118999999995,1,1340.289
Low,2,6.1624118999999995,1,1495.538
Low,2,6.1624118999999995,1,1679.021
Low,2,6.1624118999999995,1,1839.755
High,0,7.8559139,3,7772.174
High,0,7.8559139,3,7777.866
High,0,7.8559139,3,7464.866
High,0,7.8559139,3,7886.782
High,0,7.8559139,3,8194.382
High,0,7.8559139,3,8414.115
High,0,7.8559139,3,8938.565
High,0,7.8559139,3,9412.367
High,0,7.8559139,3,10573.109
High,0,7.8559139,3,11039.097
High,0,7.8559139,3,11337.027
High,0,7.8559139,3,11284.369
High,0,7.8559139,3,11442.562
High,0,7.8559139,3,11788.654
High,0,7.8559139,3,12612.206
High,0,7.8559139,3,13939.669
High,0,7.8559139,3,15334.007
High,0,7.8559139,3,16925.584
High,0,7.8559139,3,17254.317
High,0,7.8559139,3,16036.377
High,0,7.8559139,3,16203.334
High,0,7.8559139,3,16599.014
High,0,7.8559139,3,16371.966
High,0,7.8559139,3,16556.11
High,0,7.8559139,3,16572.331
High,0,7.8559139,3,16623.566
High,0,7.8559139,3,16957.431
High,0,7.8559139,3,17435.312
Low,3,10.784273,2,3309.844
Low,3,10.784273,2,3309.844
Low,3,10.784273,2,1252.792
Low,3,10.784273,2,1114.104
Low,3,10.784273,2,1533.721
Low,3,10.784273,2,1034.931
Low,3,10.784273,2,1429.059
Low,3,10.784273,2,1396.112
Low,3,10.784273,2,1514.669
Low,3,10.784273,2,1210.965
Low,3,10.784273,2,1079.61
Low,3,10.784273,2,1283.273
Low,3,10.784273,2,1524.49
Low,3,10.784273,2,1873.667
Low,3,10.784273,2,2450.9
Low,3,10.784273,2,3221.463
Low,3,10.784273,2,3968.753
High,3,10.784273,2,4887.275
High,3,10.784273,2,6581.175
High,3,10.784273,2,5345.325
High,3,10.784273,2,6025.686
High,3,10.784273,2,6478.889
High,3,10.784273,2,6948.345
High,3,10.784273,2,7995.733
High,3,10.784273,2,8337.145
High,3,10.784273,2,5958.838
High,3,10.784273,2,5037.854
High,3,10.784273,2,5778.564
High,0,11.18121725,2,20119.935
High,0,11.18121725,2,20563.729
High,0,11.18121725,2,22823.029
High,0,11.18121725,2,21723.624
High,0,11.18121725,2,23624.467
High,0,11.18121725,2,28458.469
High,0,11.18121725,2,27535.287
High,0,11.18121725,2,24878.749
High,0,11.18121725,2,25399.222
High,0,11.18121725,2,25309.057
High,0,11.18121725,2,23136.511
High,0,11.18121725,2,23067.163
High,0,11.18121725,2,25044.331
High,0,11.18121725,2,30707.665
High,0,11.18121725,2,35497.552
High,0,11.18121725,2,36945.499
High,0,11.18121725,2,38841.785
High,0,11.18121725,2,44496.791
High,0,11.18121725,2,48493.137
High,0,11.18121725,2,44892.228
High,0,11.18121725,2,44448.17
High,0,11.18121725,2,47564.381
High,0,11.18121725,2,44824.163
High,0,11.18121725,2,46848.612
High,0,11.18121725,2,47897.037
High,0,11.18121725,2,41147.261
High,0,11.18121725,2,42076.398
High,0,11.18121725,2,44274.073
High,3,7.8559139,3,2907.089
High,3,7.8559139,3,3087.305
High,3,7.8559139,3,3484.902
High,3,7.8559139,3,3662.856
High,3,7.8559139,3,3657.187
High,3,7.8559139,3,3781.398
High,3,7.8559139,3,3835.414
High,3,7.8559139,3,3773.429
High,3,7.8559139,3,3833.322
High,3,7.8559139,3,4011.618
High,3,7.8559139,3,4468.235
High,3,7.8559139,3,4542.266
High,3,7.8559139,3,4694.034
High,3,7.8559139,3,4818.84
High,3,7.8559139,3,5028.238
High,3,7.8559139,3,5153.514
High,3,7.8559139,3,5431.611
High,3,7.8559139,3,5676.576
High,3,7.8559139,3,5635.733
High,3,7.8559139,3,5334.144
High,3,7.8559139,3,5392.038
High,3,7.8559139,3,5479.151
High,3,7.8559139,3,5584.834
High,3,7.8559139,3,5803.384
High,3,7.8559139,3,5957.136
High,3,7.8559139,3,6001.658
High,3,7.8559139,3,5975.323
High,3,7.8559139,3,5894.291
Low,2,5.50353725,0,562.898
Low,2,5.50353725,0,558.099
Low,2,5.50353725,0,601.645
Low,2,5.50353725,0,560.707
Low,2,5.50353725,0,375.963
Low,2,5.50353725,0,495.048
Low,2,5.50353725,0,524.067
Low,2,5.50353725,0,489.136
Low,2,5.50353725,0,510.571
Low,2,5.50353725,0,542.24
Low,2,5.50353725,0,503.22
Low,2,5.50353725,0,508.351
Low,2,5.50353725,0,563.98
Low,2,5.50353725,0,698.234
Low,2,5.50353725,0,783.763
Low,2,5.50353725,0,806.35
Low,2,5.50353725,0,837.176
Low,2,5.50353725,0,944.755
Low,2,5.50353725,0,1098.826
Low,2,5.50353725,0,1060.566
Low,2,5.50353725,0,1010.314
Low,2,5.50353725,0,1099.221
Low,2,5.50353725,0,1113.274
Low,2,5.50353725,0,1214.313
Low,2,5.50353725,0,1251.827
Low,2,5.50353725,0,1041.758
Low,2,5.50353725,0,1049.531
Low,2,5.50353725,0,1094.888
Low,2,6.3267903,1,514.626
Low,2,6.3267903,1,446.274
Low,2,6.3267903,1,442.838
Low,2,6.3267903,1,470.84
Low,2,6.3267903,1,484.426
Low,2,6.3267903,1,569.737
Low,2,6.3267903,1,594.213
Low,2,6.3267903,1,654.919
Low,2,6.3267903,1,701.797
Low,2,6.3267903,1,716.174
Low,2,6.3267903,1,758.308
Low,2,6.3267903,1,767.831
Low,2,6.3267903,1,813.421
Low,2,6.3267903,1,950.504
Low,2,6.3267903,1,1059.205
Low,2,6.3267903,1,1215.288
Low,2,6.3267903,1,1278.66
Low,2,6.3267903,1,1548.106
Low,2,6.3267903,1,1936.306
Low,2,6.3267903,1,1797.535
Low,2,6.3267903,1,2097.54
Low,2,6.3267903,1,2511.435
Low,2,6.3267903,1,2592.37
Low,2,6.3267903,1,2609.758
Low,2,6.3267903,1,2546.857
Low,2,6.3267903,1,2767.781
Low,2,6.3267903,1,2857.443
Low,2,6.3267903,1,3137.633
High,2,7.8559139,5,723.431
High,2,7.8559139,5,776.711
High,2,7.8559139,5,803.547
High,2,7.8559139,5,793.646
High,2,7.8559139,5,805.183
High,2,7.8559139,5,886.368
High,2,7.8559139,5,956.965
High,2,7.8559139,5,1006.102
High,2,7.8559139,5,1057.72
High,2,7.8559139,5,1010.58
High,2,7.8559139,5,994.617
High,2,7.8559139,5,949.383
High,2,7.8559139,5,904.851
High,2,7.8559139,5,908.203
High,2,7.8559139,5,968.545
High,2,7.8559139,5,1037.176
High,2,7.8559139,5,1226.845
High,2,7.8559139,5,1383.894
High,2,7.8559139,5,1729.369
High,2,7.8559139,5,1769.441
High,2,7.8559139,5,1972.684
High,2,7.8559139,5,2368.523
High,2,7.8559139,5,2635.933
High,2,7.8559139,5,2938.421
High,2,7.8559139,5,3114.966
High,2,7.8559139,5,3069.319
High,2,7.8559139,5,3110.874
High,2,7.8559139,5,3388.523
Low,3,8.36014,2,3309.844
Low,3,8.36014,2,3309.844
Low,3,8.36014,2,3309.844
Low,3,8.36014,2,3309.844
Low,3,8.36014,2,3309.844
Low,3,8.36014,2,3309.844
Low,3,8.36014,2,952.331
Low,3,8.36014,2,1225.456
Low,3,8.36014,2,1415.096
Low,3,8.36014,2,1540.514
Low,3,8.36014,2,1480.624
Low,3,8.36014,2,1540.266
Low,3,8.36014,2,1785.289
Low,3,8.36014,2,2254.449
Low,3,8.36014,2,2699.054
Low,3,8.36014,2,2903.602
Low,3,8.36014,2,3306.785
Low,3,8.36014,2,4073.011
Low,3,8.36014,2,4984.537
Low,3,8.36014,2,4711.119
Low,3,8.36014,2,4633.861
Low,3,8.36014,2,5089.853
Low,3,8.36014,2,4773.164
Low,3,8.36014,2,5141.572
Low,3,8.36014,2,5252.939
Low,3,8.36014,2,4662.977
Low,3,8.36014,2,4875.228
Low,3,8.36014,2,5230.13
Low,3,5.134273125,0,2797.478
Low,3,5.134273125,0,2718.95
High,3,5.134273125,0,2729.751
High,3,5.134273125,0,2674.397
High,3,5.134273125,0,2802.477
High,3,5.134273125,0,3084.8
High,3,5.134273125,0,3087.859
High,3,5.134273125,0,3071.641
High,3,5.134273125,0,2886.26
High,3,5.134273125,0,3188.541
High,3,5.134273125,0,3290.347
High,3,5.134273125,0,3099.104
High,3,5.134273125,0,3005.538
High,3,5.134273125,0,4088.461
High,3,5.134273125,0,4743.633
High,3,5.134273125,0,5194.705
High,3,5.134273125,0,5142.914
High,3,5.134273125,0,5371.808
High,3,5.134273125,0,5345.848
High,3,5.134273125,0,4938.25
High,3,5.134273125,0,6041.732
High,3,5.134273125,0,7080.778
High,3,5.134273125,0,6392.987
High,3,5.134273125,0,6436.603
High,3,5.134273125,0,6844.033
High,3,5.134273125,0,5869.738
High,3,5.134273125,0,6411.552
High,3,5.134273125,0,6705.341
High,3,7.731433125000001,5,3108.808
High,3,7.731433125000001,5,2717.508
High,3,7.731433125000001,5,2561.124
High,3,7.731433125000001,5,2828.455
High,3,7.731433125000001,5,3547.02
High,3,7.731433125000001,5,4923.871
High,3,7.731433125000001,5,5281.678
High,3,7.731433125000001,5,5399.969
High,3,7.731433125000001,5,5199.453
High,3,7.731433125000001,5,3567.631
High,3,7.731433125000001,5,3864.917
High,3,7.731433125000001,5,3256.18
High,3,7.731433125000001,5,2926.341
High,3,7.731433125000001,5,3165.195
High,3,7.731433125000001,5,3750.129
High,3,7.731433125000001,5,4938.537
High,3,7.731433125000001,5,6066.958
High,3,7.731433125000001,5,7572.61
High,3,7.731433125000001,5,9096.943
High,3,7.731433125000001,5,8851.059
High,3,7.731433125000001,5,11578.7
High,3,7.731433125000001,5,13631.421
High,3,7.731433125000001,5,12782.844
High,3,7.731433125000001,5,12752.255
High,3,7.731433125000001,5,12601.257
High,3,7.731433125000001,5,9182.996
High,3,7.731433125000001,5,9117.56
High,3,7.731433125000001,5,10419.576
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
High,0,9.218924,1,3309.844
Low,3,9.50013525,2,3407.07
Low,3,9.50013525,2,336.65
Low,3,9.50013525,2,1380.594
Low,3,9.50013525,2,758.059
Low,3,9.50013525,2,1348.67
Low,3,9.50013525,2,2284.824
Low,3,9.50013525,2,1494.786
Low,3,9.50013525,2,1386.466
Low,3,9.50013525,2,1854.468
Low,3,9.50013525,2,1689.293
Low,3,9.50013525,2,1625.322
Low,3,9.50013525,2,1797.392
Low,3,9.50013525,2,2090.683
Low,3,9.50013525,2,2710.577
Low,3,9.50013525,2,3370.382
Low,3,9.50013525,2,3869.588
Low,3,9.50013525,2,4477.028
High,3,9.50013525,2,5815.474
High,3,9.50013525,2,7161.75
High,3,9.50013525,2,6878.061
High,3,9.50013525,2,6753.335
High,3,9.50013525,2,7872.043
High,3,9.50013525,2,7454.003
High,3,9.50013525,2,7702.783
High,3,9.50013525,2,7925.691
High,3,9.50013525,2,7098.587
High,3,9.50013525,2,7596.976
High,3,9.50013525,2,8414.389
Low,1,4.996527325,0,207.113
Low,1,4.996527325,0,207.674
Low,1,4.996527325,0,187.243
Low,1,4.996527325,0,162.572
Low,1,4.996527325,0,157.474
Low,1,4.996527325,0,167.177
Low,1,4.996527325,0,142.588
Low,1,4.996527325,0,157.054
Low,1,4.996527325,0,141.755
Low,1,4.996527325,0,133.412
Low,1,4.996527325,0,130.225
Low,1,4.996527325,0,127.349
Low,1,4.996527325,0,116.392
Low,1,4.996527325,0,108.066
Low,1,4.996527325,0,122.381
Low,1,4.996527325,0,148.71
Low,1,4.996527325,0,164.575
Low,1,4.996527325,0,170.174
Low,1,4.996527325,0,195.79
Low,1,4.996527325,0,208.78
Low,1,4.996527325,0,231.549
Low,1,4.996527325,0,247.097
Low,1,4.996527325,0,250.118
Low,1,4.996527325,0,255.319
Low,1,4.996527325,0,273.133
Low,1,4.996527325,0,304.243
Low,1,4.996527325,0,281.062
Low,1,4.996527325,0,291.859
Low,2,6.866099000000001,1,99.833
Low,2,6.866099000000001,1,215.671
Low,2,6.866099000000001,1,252.491
Low,2,6.866099000000001,1,242.479
Low,2,6.866099000000001,1,265.056
Low,2,6.866099000000001,1,319.537
Low,2,6.866099000000001,1,316.188
Low,2,6.866099000000001,1,302.166
Low,2,6.866099000000001,1,267.864
Low,2,6.866099000000001,1,293.699
Low,2,6.866099000000001,1,299.982
Low,2,6.866099000000001,1,320.046
Low,2,6.866099000000001,1,337.501
Low,2,6.866099000000001,1,360.659
Low,2,6.866099000000001,1,405.618
Low,2,6.866099000000001,1,470.64
Low,2,6.866099000000001,1,536.135
Low,2,6.866099000000001,1,627.781
Low,2,6.866099000000001,1,741.822
Low,2,6.866099000000001,1,737.177
Low,2,6.866099000000001,1,788.182
Low,2,6.866099000000001,1,889.745
Low,2,6.866099000000001,1,965.379
Low,2,6.866099000000001,1,1034.768
Low,2,6.866099000000001,1,1123.131
Low,2,6.866099000000001,1,1203.435
Low,2,6.866099000000001,1,1320.282
Low,2,6.866099000000001,1,1448.02
Low,2,5.38179825,0,1255.123
Low,2,5.38179825,0,1357.676
Low,2,5.38179825,0,1207.539
Low,2,5.38179825,0,1222.984
Low,2,5.38179825,0,808.04
Low,2,5.38179825,0,745.55
Low,2,5.38179825,0,808.211
Low,2,5.38179825,0,794.939
Low,2,5.38179825,0,772.304
Low,2,5.38179825,0,765.544
Low,2,5.38179825,0,660.382
Low,2,5.38179825,0,687.404
Low,2,5.38179825,0,756.14
Low,2,5.38179825,0,949.02
